#Name,a,year
"       (2005 RH52)",151.9398030875662	,2005 
"       (2005 SD278)",55.58063258212545	,2005 
"       (2005 SE278)",42.28553397419006	,2005 
"       (2005 SF278)",43.79407816879884	,2005 
"       (2005 TN53)",30.12432750219291	,2005 
"       (2005 TN74)",42.43771512910774	,2005 
"       (2005 TV189)",39.60766993736916	,2005 
"       (2005 VX3)",1542.05691862033	,2005 
"       (2005 VZ122)",41.44313883785359	,2005 
"       (2005 VA123)",39.63621884691125	,2005 
"       (2005 XN113)",43.40081159999991	,2005 
"       (2005 YL292)",44.69426387972128	,2005 
"       (2005 YM292)",45.97316896044488	,2005 
"       (2006 AK98)",44.37801084220685	,2006 
"       (2006 AL98)",43.30460394976625	,2006 
"       (2006 AM98)",43.64932056715069	,2006 
"       (2006 AN98)",44.13311675799442	,2006 
"       (2006 AO98)",38.20329906013259	,2006 
"       (2006 AO101)",52.92371508123469	,2006 
"       (2006 BR284)",44.10800329512222	,2006 
"       (2006 BS284)",60.20013083443578	,2006 
"       (2006 CH69)",46.0625575935869	,2006 
"       (2006 CJ69)",42.50784087532737	,2006 
"       (2006 EX52)",42.73414584727144	,2006 
"       (2006 HN122)",46.20023290783356	,2006 
"       (2006 HO122)",70.98553475245028	,2006 
"       (2006 HP122)",46.38232796816389	,2006 
"       (2006 HQ122)",91.69432889807777	,2006 
"       (2006 HR122)",62.21692470268465	,2006 
"       (2006 HS122)",45.00957498875312	,2006 
"       (2006 HT122)",38.7702244798235	,2006 
"       (2006 HU122)",43.20430605464627	,2006 
"       (2006 HV122)",81.09805741759203	,2006 
"       (2006 HW122)",45.51727312477289	,2006 
"       (2006 HX122)",69.82560920615704	,2006 
"       (2006 HY122)",44.16239341879195	,2006 
"       (2006 HZ122)",46.16164223207907	,2006 
"       (2006 HA123)",42.75554010949023	,2006 
"       (2006 HB123)",44.1007823080611	,2006 
"       (2006 HC123)",44.09965455534761	,2006 
"       (2006 HD123)",41.51789825411068	,2006 
"       (2006 HE123)",44.35721615713978	,2006 
"       (2006 HF123)",36.56004617132552	,2006 
"       (2006 HG123)",39.51356578880846	,2006 
"       (2006 HJ123)",39.41600598710317	,2006 
"       (2006 JU58)",46.27689043107411	,2006 
"       (2006 JV58)",44.96212534336583	,2006 
"       (2006 JW81)",44.93605512401525	,2006 
"       (2006 LM1)",37.18421048783913	,2006 
"       (2006 OC22)",45.28765886805922	,2006 
"       (2006 QP180)",37.95430565671295	,2006 
"       (2006 QQ180)",42.1633009013542	,2006 
"       (2006 QR180)",40.46852602518743	,2006 
"       (2006 QS180)",45.92188904610379	,2006 
"       (2006 QT180)",37.61274762370144	,2006 
"       (2006 QU180)",43.25608285076068	,2006 
"       (2006 QV180)",44.78780149855751	,2006 
"       (2006 QW180)",38.11755294535403	,2006 
"       (2006 QX180)",44.56456159030302	,2006 
"       (2006 QY180)",42.55685273625992	,2006 
"       (2006 QZ180)",45.21807514385053	,2006 
"       (2006 QA181)",44.60379602551482	,2006 
"       (2006 QB181)",43.69040027141681	,2006 
"       (2006 QC181)",43.85464034195397	,2006 
"       (2006 QD181)",38.67350686306936	,2006 
"       (2006 QE181)",44.3692684218311	,2006 
"       (2006 QF181)",43.63895314248668	,2006 
"       (2006 QG181)",45.5436424268814	,2006 
"       (2006 QH181)",67.41345476535156	,2006 
"       (2006 QJ181)",63.19335004066799	,2006 
"       (2006 QK181)",42.93540998587123	,2006 
"       (2006 QL181)",43.13946533429703	,2006 
"       (2006 QM181)",45.58901900627309	,2006 
"       (2006 QN181)",44.65525473105365	,2006 
"       (2006 QO181)",43.8540449147632	,2006 
"       (2006 QP181)",38.48849108174026	,2006 
"       (2006 QQ181)",45.02306101811291	,2006 
"       (2006 QR181)",46.51685138685039	,2006 
"       (2006 QS181)",56.15014534156487	,2006 
"       (2006 RC103)",41.79172825394353	,2006 
"       (2006 SF369)",62.7664930460421	,2006 
"       (2006 SG369)",47.87264213366678	,2006 
"       (2006 SL371)",48.26714884358537	,2006 
"       (2006 TK121)",38.59200927997804	,2006 
"       (2006 TM130)",43.56950368658255	,2006 
"       (2006 TO130)",39.53157820891923	,2006 
"       (2006 TP130)",44.14506470284213	,2006 
"       (2006 UX184)",38.01904967919688	,2006 
"       (2006 UY184)",44.29549544730134	,2006 
"       (2006 UZ184)",39.33881040730683	,2006 
"       (2006 UK321)",44.14582708187228	,2006 
"       (2006 UL321)",260.7641997	,2006 
"       (2006 UM321)",44.7816505993845	,2006 
"       (2006 UN321)",44.10072064381634	,2006 
"       (2006 UO321)",43.55272967423991	,2006 
"       (2006 UP321)",39.66997083150439	,2006 
"       (2006 UQ321)",43.41349344094802	,2006 
"       (2006 UR321)",39.31354401019041	,2006 
"       (2006 US321)",45.02234142714642	,2006 
"       (2006 UT321)",38.67218237061829	,2006 
"       (2006 WS195)",39.35095657235347	,2006 
"       (2006 WF206)",43.79010310168201	,2006 
"       (2006 WG206)",50.82851527703699	,2006 
"       (2007 BO81)",44.0407483	,2007 
"       (2007 CJ66)",43.82853404414615	,2007 
"       (2007 CK66)",45.26529693148539	,2007 
"       (2007 CQ79)",45.74570050425179	,2007 
"       (2007 CR79)",47.54321224602522	,2007 
"       (2007 CS79)",44.4539995172666	,2007 
"       (2007 CT79)",43.25454430532618	,2007 
"       (2007 CU79)",43.20148185469895	,2007 
"       (2007 CV79)",45.35998311397314	,2007 
"       (2007 CW79)",42.98247671478543	,2007 
"       (2007 CX79)",44.61289058552242	,2007 
"       (2007 DA61)",448.4021597566037	,2007 
"       (2007 DS101)",44.29012224070405	,2007 
"       (2007 HV90)",45.07016085631355	,2007 
"       (2007 JF43)",39.3451409469184	,2007 
"       (2007 JH43)",39.42778228525756	,2007 
"       (2007 JK43)",46.20232725351864	,2007 
"       (2007 JF45)",44.69368593742313	,2007 
"       (2007 NC7)",33.99361951252288	,2007 
"       (2007 OC10)",49.40665188175229	,2007 
"       (2007 PS45)",47.11466242830056	,2007 
"       (2007 RT15)",39.38895562010153	,2007 
"       (2007 RL314)",45.02742168080166	,2007 
"       (2007 RM314)",44.44732466607734	,2007 
"       (2007 RN314)",44.63257028258849	,2007 
"       (2007 RO314)",45.14113915390597	,2007 
"       (2007 RP314)",44.71490181267816	,2007 
"       (2007 TZ417)",41.56039511499728	,2007 
"       (2007 TA418)",72.67940490683955	,2007 
"       (2007 TB418)",55.29800255016789	,2007 
"       (2007 TC418)",43.1082873222562	,2007 
"       (2007 TD418)",45.16968474852102	,2007 
"       (2007 TG422)",518.1738582137812	,2007 
"       (2007 TH422)",39.46077726068923	,2007 
"       (2007 TU431)",127.5360886215736	,2007 
"       (2007 TV431)",39.40124324935191	,2007 
"       (2007 TW431)",46.00551691944491	,2007 
"       (2007 TX431)",47.74194951453118	,2007 
"       (2007 TC434)",44.86151414653028	,2007 
"       (2007 TQ436)",39.75633869139592	,2007 
"       (2007 TR436)",62.99592570420375	,2007 
"       (2007 VJ302)",43.12354224631362	,2007 
"       (2007 VK302)",43.53207135898668	,2007 
"       (2007 VJ305)",190.7687814107952	,2007 
"       (2007 VK305)",57.1584408746915	,2007 
"       (2007 XV50)",46.12733089837252	,2007 
"       (2008 AP118)",44.09848432745728	,2008 
"       (2008 AQ118)",45.42518278710504	,2008 
"       (2008 BN18)",30.57839174763153	,2008 
"       (2008 CS190)",42.60852919141738	,2008 
"       (2008 CT190)",53.25147779603223	,2008 
"       (2008 KV42)",41.36342555794793	,2008 
"       (2008 LP17)",89.59817075912277	,2008 
"       (2008 LD18)",39.85757639794317	,2008 
"       (2008 NW4)",44.95320848731366	,2008 
"       (2008 OG19)",66.11536226674635	,2008 
"       (2008 QB43)",41.65262955123601	,2008 
"       (2008 SO266)",39.29035219170802	,2008 
"       (2008 SP266)",40.94491159523812	,2008 
"       (2008 ST291)",98.67910275015154	,2008 
"       (2008 UA332)",44.83358067276485	,2008 
"       (2008 UB332)",39.50239061063027	,2008 
"       (2009 DD47)",45.78504939793741	,2009 
"       (2009 DJ143)",66.34274292807645	,2009 
"       (2009 DK143)",43.2079851721765	,2009 
"       (2009 DL143)",43.75769718475954	,2009 
"       (2009 DM143)",54.98999201900848	,2009 
"       (2009 DN143)",39.60512768036205	,2009 
"       (2009 DO143)",44.36315576708863	,2009 
"       (2009 DP143)",43.89914383523877	,2009 
"       (2009 DQ143)",44.31450528568543	,2009 
"       (2009 DR143)",47.83945986095073	,2009 
"       (2009 DS143)",49.52114156603031	,2009 
"       (2009 DT143)",38.48138270747405	,2009 
"       (2009 JT18)",44.00145588402776	,2009 
"       (2009 JU18)",56.41675217708011	,2009 
"       (2009 JV18)",45.08217967772236	,2009 
"       (2009 JW18)",46.05452300831563	,2009 
"       (2009 JX18)",37.5779078431163	,2009 
"       (2009 JY18)",54.32342470670501	,2009 
"       (2009 JZ18)",49.04690680000554	,2009 
"       (2009 JA19)",47.66522991476598	,2009 
"       (2009 JB19)",46.52749223114913	,2009 
"       (2009 JC19)",50.76397013272231	,2009 
"       (2009 JD19)",39.88554518890684	,2009 
"       (2009 JE19)",43.48937605339328	,2009 
"       (2009 JF19)",43.9808335448898	,2009 
"       (2009 KJ30)",46.54732195678606	,2009 
"       (2009 KK30)",60.02790936737767	,2009 
"       (2009 KL30)",45.74108170398865	,2009 
"       (2009 KM30)",41.72262498472252	,2009 
"       (2009 KN30)",69.42725230791693	,2009 
"       (2009 KO30)",44.23028843182759	,2009 
"       (2009 KT36)",43.42844987674286	,2009 
"       (2009 KU36)",42.98557609961758	,2009 
"       (2009 KV36)",42.91822658464628	,2009 
"       (2009 KW36)",44.98446854653932	,2009 
"       (2009 KX36)",67.80245331341607	,2009 
"       (2009 KY36)",51.22332213033761	,2009 
"       (2009 KZ36)",48.4044026233029	,2009 
"       (2009 KA37)",53.52043340617759	,2009 
"       (2009 MS9)",349.4404931509147	,2009 
"       (2009 MA10)",44.38595543186559	,2009 
"       (2009 MF10)",56.66198240869856	,2009 
"       (2009 MG10)",46.89573987299833	,2009 
"       (2009 UF156)",42.90996060610149	,2009 
"       (2009 YG19)",55.93502757312233	,2009 
"       (2010 AH2)",47.16298085600393	,2010 
"       (2010 BK118)",499.3582832346872	,2010 
"       (2010 CG55)",31.79215056007115	,2010 
"       (2010 EB46)",32.56240101631759	,2010 
"       (2010 EQ65)",81.35837410323958	,2010 
"       (2010 ER65)",99.4170976337797	,2010 
"       (2010 ET65)",62.72836561826847	,2010 
"       (2010 EK139)",69.57074171110006	,2010 
"       (2010 EL139)",39.4706473073561	,2010 
"       (2010 FC49)",39.09955791635813	,2010 
"       (2010 FD49)",55.80548192363685	,2010 
"       (2010 FE49)",54.09946471678633	,2010 
"       (2010 FX86)",46.87677448676294	,2010 
"       (2010 GW64)",62.72627558852558	,2010 
"       (2010 GF65)",33.30871616112403	,2010 
"       (2010 GW147)",174.8129458560329	,2010 
"       (2010 GB174)",370.1872857340348	,2010 
"       (2010 HE79)",39.00645278868416	,2010 
"       (2010 HG109)",39.83642923664041	,2010 
"       (2010 HD112)",44.49247744158242	,2010 
"       (2010 JC80)",56.03533169900183	,2010 
"       (2010 JH124)",68.62157604680451	,2010 
"       (2010 JJ124)",83.86478791536761	,2010 
"       (2010 JK124)",39.64170590905763	,2010 
"       (2010 KZ39)",45.15702702227968	,2010 
"       (2010 LP68)",36.42652247853053	,2010 
"       (2010 LQ68)",44.51447315873015	,2010 
"       (2010 LK109)",45.12720638464945	,2010 
"       (2010 PK66)",40.55699592051602	,2010 
"       (2010 PT66)",61.8830036261125	,2010 
"       (2010 PU75)",84.09573023538935	,2010 
"       (2010 RF43)",49.2642832604243	,2010 
"       (2010 RM45)",64.26418741463098	,2010 
"       (2010 RN45)",39.95030376697694	,2010 
"       (2010 RE64)",65.6519626359153	,2010 
"       (2010 RF64)",42.87441345229268	,2010 
"       (2010 RN64)",40.79003950337547	,2010 
"       (2010 RO64)",46.74816164571405	,2010 
"       (2010 SB41)",40.38327027518346	,2010 
"       (2010 TJ)",62.66998126823433	,2010 
"       (2010 TR19)",36.67664107832376	,2010 
"       (2010 TY53)",39.04137239539409	,2010 
"       (2010 TP182)",45.1256000235602	,2010 
"       (2010 VQ11)",45.30594853273584	,2010 
"       (2010 VR11)",41.58612594886394	,2010 
"       (2010 VW11)",50.74271924081659	,2010 
"       (2010 VX11)",42.00744308651245	,2010 
"       (2010 VZ98)",155.2582279357613	,2010 
"       (2010 VK201)",43.22491868348926	,2010 
"       (2010 VL201)",37.59362939950036	,2010 
"       (2010 WG9)",53.18097465730573	,2010 
"       (2011 FY9)",59.51219969495162	,2011 
"       (2011 FW62)",39.82607494706514	,2011 
"       (2011 FX62)",48.43737321504534	,2011 
"       (2011 GM27)",43.74352611371512	,2011 
"       (2011 GY61)",50.48566191470622	,2011 
"       (2011 HO60)",94.164108344925	,2011 
"       (2011 HP83)",52.54119022886382	,2011 
"       (2011 HZ102)",43.08920796508314	,2011 
"       (2011 HD103)",44.09542035593276	,2011 
"       (2011 HE103)",43.78896661637895	,2011 
"       (2011 HF103)",42.71889656781638	,2011 
"       (2011 HJ103)",46.24028144635521	,2011 
"       (2011 HK103)",52.97326929149151	,2011 
"       (2011 HL103)",42.3446359	,2011 
"       (2011 JF31)",41.42354664976097	,2011 
"       (2011 JW31)",45.42983638964357	,2011 
"       (2011 JX31)",44.84604148344117	,2011 
"       (2011 JY31)",43.86901337161216	,2011 
"       (2011 JA32)",57.65227735829006	,2011 
"       (2011 JD32)",50.9276264	,2011 
"       (2011 KW48)",37.5216191	,2011 
"       (2011 OR17)",268.4844009750465	,2011 
"       (2011 UQ62)",34.56494630537731	,2011 
"       (2011 UP410)",39.62705487739925	,2011 
"       (2011 UQ410)",39.38857394541601	,2011 
"       (2011 UR410)",39.47634456203066	,2011 
"       (2011 US410)",39.46895237691383	,2011 
"       (2011 UT410)",39.54452402687165	,2011 
"       (2011 UU410)",39.30886514663934	,2011 
"       (2011 UV410)",39.41144933479816	,2011 
"       (2011 UW410)",39.59154609288788	,2011 
"       (2011 UX410)",39.5110601304923	,2011 
"       (2011 UY410)",39.32677636731681	,2011 
"       (2011 UZ410)",39.50118630801418	,2011 
"       (2011 UA411)",39.24802129841191	,2011 
"       (2011 UB411)",39.59704423952883	,2011 
"       (2011 UC411)",39.28221933287676	,2011 
"       (2011 UD411)",39.21962708583563	,2011 
"       (2011 UE411)",47.70487781449887	,2011 
"       (2011 UF411)",47.83716683822323	,2011 
"       (2011 UG411)",47.6231156169036	,2011 
"       (2011 UH411)",46.18595870849563	,2011 
"       (2011 UJ411)",42.30237500328546	,2011 
"       (2011 UK411)",42.37021394835575	,2011 
"       (2011 UL411)",42.22100030174914	,2011 
"       (2011 UM411)",42.21237263952698	,2011 
"       (2011 UN411)",42.35740569852629	,2011 
"       (2011 UO411)",42.30383960631527	,2011 
"       (2011 UP411)",75.82784288655739	,2011 
"       (2011 UQ411)",62.64618765027625	,2011 
"       (2011 UR411)",62.30152301800226	,2011 
"       (2011 US411)",62.56642416012978	,2011 
"       (2011 UT411)",55.8143983136365	,2011 
"       (2011 UU411)",43.94543757267255	,2011 
"       (2011 UV411)",43.35487412833701	,2011 
"       (2011 UW411)",43.8725064347926	,2011 
"       (2011 UX411)",42.42640150834996	,2011 
"       (2011 UY411)",44.22649019446168	,2011 
"       (2011 UZ411)",45.52106215674481	,2011 
"       (2011 UA412)",46.24633975094439	,2011 
"       (2011 UB412)",43.47894366375468	,2011 
"       (2011 UC412)",43.40210404338921	,2011 
"       (2011 UD412)",45.41917197401685	,2011 
"       (2011 UE412)",43.48576970711137	,2011 
"       (2011 UF412)",45.06852922663699	,2011 
"       (2011 UG412)",46.42760173001638	,2011 
"       (2011 UH412)",42.63956574449805	,2011 
"       (2011 UJ412)",42.04648347710377	,2011 
"       (2011 UK412)",40.72781105585675	,2011 
"       (2011 UL412)",43.01118187089215	,2011 
"       (2011 UM412)",45.37514515759506	,2011 
"       (2011 UN412)",38.95336363507853	,2011 
"       (2011 UO412)",38.02501094103688	,2011 
"       (2011 UP412)",56.41427792537542	,2011 
"       (2011 UQ412)",67.47719594310978	,2011 
"       (2011 UR412)",50.16744831229425	,2011 
"       (2011 US412)",47.90461213236397	,2011 
"       (2011 UT412)",48.01948861707972	,2011 
"       (2011 UU412)",39.3086524	,2011 
"       (2011 UV412)",48.65090178060382	,2011 
"       (2011 UW412)",78.13793049603795	,2011 
"       (2011 UX412)",44.4317647	,2011 
"       (2011 UY412)",43.0576589	,2011 
"       (2011 UZ412)",36.45431366527292	,2011 
"       (2011 UA413)",36.53193217267764	,2011 
"       (2011 WS41)",38.31319239198732	,2011 
"       (2012 BX85)",42.97516660610489	,2012 
"       (2012 DR30)",1263.417818253158	,2012 
"       (2012 GX17)",37.4319206059678	,2012 
"       (2012 HD2)",61.0974876137927	,2012 
"       (2012 HH2)",35.0501480755936	,2012 
"       (2012 HG84)",42.44578216088776	,2012 
"       (2012 HZ84)",46.00505663755514	,2012 
"       (2012 KU50)",52.72114644576457	,2012 
"       (2012 KA51)",224.4523523830647	,2012 
"       (2012 TL139)",30.39458738206458	,2012 
"       (2012 UG177)",39.30923097876622	,2012 
"       (2012 UH177)",39.35878873796165	,2012 
"       (2012 UJ177)",55.16973450512167	,2012 
"       (2012 UK177)",92.53678492361432	,2012 
"       (2012 UL177)",40.67186167342494	,2012 
"       (2012 UM177)",43.53112626626342	,2012 
"       (2012 UN177)",43.21494443501323	,2012 
"       (2012 UO177)",41.55319763440507	,2012 
"       (2012 UP177)",42.80951459570142	,2012 
"       (2012 UQ177)",52.09360638623581	,2012 
"       (2012 UR177)",73.9645360439613	,2012 
"       (2012 US177)",56.05950825075678	,2012 
"       (2012 UT177)",47.48025243077009	,2012 
"       (2012 UU177)",43.7906788	,2012 
"       (2012 VP113)",263.1193814693025	,2012 
"       (2012 VR113)",47.64988529974534	,2012 
"       (2012 VS113)",55.14047734389155	,2012 
"       (2012 XR157)",48.03312585853411	,2012 
"       (2013 AZ60)",906.4960944755448	,2013 
"       (2013 BN27)",62.87142897286078	,2013 
"       (2013 BL76)",1253.514263956991	,2013 
"       (2013 BK78)",39.31434794104717	,2013 
"       (2013 FY27)",59.61523858579225	,2013 
"       (2013 FZ27)",48.35835281685554	,2013 
"       (2013 FA28)",44.21579191576208	,2013 
"       (2013 FB28)",46.4694732888585	,2013 
"       (2013 FC28)",46.37899443218588	,2013 
"       (2013 FD28)",39.60252659386777	,2013 
"       (2013 JU63)",49.48590243377858	,2013 
"       (2013 JV63)",44.04063536022463	,2013 
"       (2013 JW63)",46.65368279155445	,2013 
"       (2013 LD16)",79.95163552146103	,2013 
"       (2013 LU28)",226.9973902745987	,2013 
"       (2013 LU35)",43.59304432667151	,2013 
"       (2013 QO95)",40.01482307135834	,2013 
"       (2013 QP95)",40.45288337592583	,2013 
"       (2013 RB98)",42.99813165435756	,2013 
"       (2013 SA87)",42.91587209484528	,2013 
"       (2013 TV158)",111.5301400852903	,2013 
"       (2014 DT112)",47.28120367872864	,2014 
"       (2014 FW)",30.5849605008156	,2014 
"       (2014 FP43)",47.64920471485832	,2014 
"       (2014 FX61)",43.84536396326795	,2014 
"       (2014 FB62)",42.58161339166944	,2014 
"       (2014 GE45)",65.16936669190854	,2014 
"       (2014 QF433)",48.3302661027414	,2014 
"       (2014 QL441)",49.05975904329944	,2014 
"       (2014 QM441)",39.58734565093165	,2014 
"       (2014 QN441)",46.2486876	,2014 
"       (2014 TZ33)",38.18916091003537	,2014 
"       (2014 UM33)",45.69237064818331	,2014 
"       (2014 UT114)",31.02855382850087	,2014 
"       (2014 UH192)",47.0804086	,2014 
